bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_rating,Manhattan,Brooklyn,Queens,Entire_home,Private_room,Shared_room,price
1.0,1,0,200,75,2,40,81,94,1,0,0,1,0,0,120
1.0,1,0,100,75,2,10,85,92,0,1,0,0,1,0,120
1.0,1,1,300,50,1,0,20,94,1,0,0,0,1,0,170
1.0,0,2,500,50,2,25,90,96,0,1,0,1,0,0,124
1.0,0,1,1000,120,2,25,16,96,1,0,0,1,0,0,104
1.0,0,1,750,100,2,25,15,97,1,0,0,1,0,0,99
1.0,1,1,0,30,1,7,162,96,1,0,0,0,1,0,72
1.0,1,2,1000,150,1,0,12,92,1,0,0,1,0,0,170
1.0,1,1,750,0,2,50,15,96,0,1,0,1,0,0,150
1.0,1,1,0,40,2,15,86,92,0,0,1,0,1,0,49
1.0,1,1,0,80,2,40,80,94,1,0,0,1,0,0,200
1.0,1,1,300,125,2,55,12,98,0,0,1,1,0,0,199
1.0,0,1,300,80,2,30,33,97,1,0,0,1,0,0,195
1.0,1,1,99,25,1,0,154,95,1,0,0,0,1,0,99
1.0,1,1,100,30,1,0,171,98,1,0,0,0,1,0,68
1.0,1,1,500,0,1,0,6,97,1,0,0,1,0,0,87
1.0,1,1,500,0,1,0,8,85,1,0,0,1,0,0,87
1.0,0,3,1000,150,3,45,11,92,1,0,0,1,0,0,150
1.0,1,2,1000,150,1,0,7,97,1,0,0,1,0,0,200
1.0,2,3,0,85,1,0,143,91,0,1,0,1,0,0,165
1.0,1,1,0,40,3,20,51,96,0,0,1,0,1,0,79
1.0,1,1,100,30,2,10,42,90,0,1,0,0,1,0,40
1.0,1,1,200,120,1,0,70,95,1,0,0,0,1,0,115
1.5,1,1,100,30,2,10,27,92,0,1,0,0,1,0,45
2.0,1,1,0,45,1,45,37,91,0,1,0,0,1,0,72
2.0,1,1,0,45,1,45,43,90,0,1,0,0,1,0,57
1.0,2,2,200,85,4,20,104,88,0,0,1,1,0,0,120
1.0,2,3,0,75,4,50,90,99,1,0,0,1,0,0,249
1.0,1,1,100,35,2,30,19,97,0,1,0,1,0,0,90
1.0,2,2,250,120,1,15,25,95,0,1,0,1,0,0,246
2.0,1,3,300,60,2,15,74,99,0,1,0,1,0,0,150
1.0,1,1,300,40,1,40,18,99,1,0,0,0,1,0,80
1.0,1,1,0,45,1,40,55,98,1,0,0,0,1,0,139
1.0,1,1,500,0,1,0,2,100,1,0,0,1,0,0,130
1.0,0,0,1000,150,2,0,7,100,1,0,0,1,0,0,225
1.0,0,2,200,75,3,15,65,90,0,1,0,1,0,0,115
1.0,1,1,0,50,1,0,111,93,1,0,0,0,1,0,105
1.0,1,1,500,0,1,0,5,96,1,0,0,1,0,0,87
1.0,2,1,1000,200,4,0,14,89,1,0,0,1,0,0,150
2.0,1,1,500,30,1,20,3,100,0,1,0,0,1,0,50
1.0,1,1,1000,175,1,0,2,100,1,0,0,1,0,0,185
1.0,2,3,250,95,4,20,52,86,0,1,0,1,0,0,151
1.0,2,2,250,75,2,25,45,92,0,1,0,1,0,0,90
1.0,1,1,300,75,2,25,28,99,1,0,0,1,0,0,250
1.0,1,1,200,30,2,25,4,80,0,0,1,0,1,0,170
1.0,2,1,100,45,2,40,47,96,0,1,0,1,0,0,104
2.0,1,1,500,30,1,25,8,100,0,1,0,0,1,0,45
1.0,1,1,250,75,1,25,35,98,1,0,0,0,1,0,129
1.0,1,1,250,35,2,15,125,98,0,1,0,0,1,0,125
1.0,1,1,200,200,1,0,51,95,1,0,0,1,0,0,120
1.0,1,2,95,50,1,20,73,85,0,1,0,0,1,0,40
1.0,1,1,100,25,2,30,99,98,0,1,0,0,1,0,75
1.0,1,0,100,50,1,60,51,93,1,0,0,0,1,0,150
1.0,1,1,500,0,1,0,8,91,1,0,0,1,0,0,125
1.0,0,2,175,50,2,25,15,92,1,0,0,1,0,0,97
1.0,1,1,750,200,1,0,28,98,1,0,0,1,0,0,225
1.0,1,1,100,25,1,10,4,95,0,1,0,0,1,0,81
1.0,1,1,0,80,1,20,12,78,0,1,0,0,1,0,59
1.0,1,1,200,100,2,25,169,96,0,1,0,0,1,0,103
1.0,1,1,500,100,1,0,2,100,1,0,0,1,0,0,125
1.0,1,2,400,100,4,0,25,89,1,0,0,1,0,0,195
1.0,1,1,500,49,2,49,60,99,1,0,0,1,0,0,189
2.0,3,3,450,125,1,0,1,80,1,0,0,1,0,0,450
1.0,2,4,0,100,6,0,38,91,1,0,0,1,0,0,264
1.0,1,1,200,65,1,25,20,92,0,0,1,0,1,0,45
1.0,1,1,100,10,1,20,20,96,0,0,1,0,1,0,65
1.0,2,3,150,30,4,40,20,92,0,0,0,1,0,0,155
1.0,1,1,200,35,1,10,36,98,1,0,0,0,1,0,39
1.0,1,2,150,40,4,25,82,92,0,1,0,1,0,0,115
1.0,1,2,200,100,2,50,180,97,1,0,0,0,1,0,100
2.5,2,2,0,100,2,10,10,92,0,1,0,1,0,0,210
1.0,2,5,750,100,4,25,143,97,0,0,0,1,0,0,180
1.0,0,1,100,75,2,25,27,87,1,0,0,1,0,0,129
1.5,1,1,100,20,1,10,47,87,1,0,0,0,1,0,50
1.0,1,1,200,90,1,0,37,83,1,0,0,1,0,0,140
1.0,1,1,300,40,1,45,34,99,0,1,0,0,1,0,89
1.0,1,1,0,0,1,0,13,97,1,0,0,0,1,0,49
1.0,1,1,100,50,1,20,180,91,1,0,0,0,1,0,88
1.0,1,1,0,30,1,50,66,97,1,0,0,0,1,0,75
1.0,1,1,500,0,1,0,2,100,1,0,0,1,0,0,130
1.0,2,3,1000,150,1,0,12,92,1,0,0,1,0,0,170
1.0,1,1,300,80,1,0,12,98,1,0,0,1,0,0,300
1.0,3,0,150,75,4,15,24,96,0,1,0,1,0,0,93
1.0,1,4,300,60,2,50,24,93,1,0,0,1,0,0,180
2.0,2,3,1000,150,2,30,8,95,1,0,0,1,0,0,226
1.0,1,1,250,100,2,25,125,96,0,1,0,0,1,0,145
1.0,1,1,200,58,1,25,140,98,1,0,0,0,1,0,95
1.0,1,3,300,75,2,15,22,97,1,0,0,0,1,0,170
1.0,1,2,200,65,2,25,84,98,0,1,0,1,0,0,125
1.0,1,1,0,75,2,50,143,98,0,1,0,1,0,0,120
1.0,0,2,150,99,1,0,98,92,1,0,0,1,0,0,129
1.0,1,1,0,100,2,20,138,92,0,0,1,1,0,0,88
1.0,1,1,0,10,1,0,125,96,0,0,0,0,1,0,47
1.0,2,3,400,120,1,0,24,93,0,1,0,1,0,0,150
1.0,1,4,250,65,4,25,134,94,0,1,0,1,0,0,125
1.0,1,1,0,66,2,20,148,91,0,1,0,1,0,0,60
1.0,2,1,350,20,1,35,15,93,0,0,1,0,1,0,99
1.0,1,1,0,30,1,0,27,97,1,0,0,0,1,0,75
1.0,1,1,100,50,1,20,1,100,0,1,0,0,1,0,140
1.0,2,4,200,100,6,35,76,89,1,0,0,1,0,0,385
1.0,1,1,0,40,1,25,25,95,0,0,1,0,1,0,69
1.0,2,3,300,70,2,30,117,99,0,1,0,1,0,0,185
1.0,1,1,100,70,1,10,126,91,1,0,0,0,1,0,135
1.0,1,2,0,65,2,49,151,99,0,1,0,0,1,0,169
2.0,1,1,200,55,1,20,58,98,0,1,0,0,1,0,38
1.0,1,1,0,18,1,12,54,99,0,1,0,0,1,0,90
1.0,2,2,500,99,2,25,148,98,0,1,0,1,0,0,149
2.0,2,2,1000,200,1,0,6,97,1,0,0,1,0,0,125
2.0,1,1,150,40,1,0,2,90,0,0,1,0,1,0,58
1.0,2,2,730,150,2,25,29,95,1,0,0,1,0,0,450
1.0,1,1,0,20,1,35,16,97,0,0,1,0,1,0,76
1.0,1,1,0,129,1,0,177,87,1,0,0,1,0,0,199
1.0,1,1,500,85,1,0,63,97,1,0,0,1,0,0,99
1.0,2,2,150,75,1,0,138,94,0,1,0,1,0,0,130
1.0,2,3,300,100,1,0,182,94,0,1,0,1,0,0,200
1.0,2,2,100,50,4,0,111,97,0,1,0,1,0,0,75
1.0,1,0,100,70,1,10,73,91,1,0,0,0,1,0,120
1.0,2,3,200,85,4,20,176,94,0,1,0,1,0,0,215
2.0,3,4,500,150,1,0,10,100,0,1,0,1,0,0,300
1.0,1,2,150,40,2,25,39,96,0,0,0,0,1,0,68
1.0,1,1,0,50,1,5,21,96,0,1,0,0,1,0,45
1.0,2,2,500,50,1,0,45,99,0,1,0,1,0,0,160
1.0,2,3,250,75,4,25,153,92,0,1,0,1,0,0,152
1.0,1,1,500,150,2,50,16,98,0,1,0,1,0,0,145
1.0,1,1,150,40,1,0,44,99,0,0,0,0,1,0,67
1.0,1,2,100,100,3,50,2,90,0,1,0,1,0,0,155
1.0,1,1,0,35,1,25,58,90,1,0,0,0,1,0,72
1.0,1,1,124,25,1,0,31,86,0,1,0,0,1,0,52
1.0,1,1,200,48,1,0,103,95,0,1,0,1,0,0,125
1.0,1,1,150,15,1,18,25,98,0,1,0,0,1,0,58
1.0,1,1,100,25,2,30,145,94,1,0,0,0,1,0,65
1.0,1,1,0,30,1,20,193,96,0,1,0,0,1,0,40
1.0,2,2,100,30,2,20,47,97,0,0,1,1,0,0,110
1.0,1,1,0,40,1,15,46,98,0,1,0,0,1,0,85
1.0,1,2,250,85,1,0,94,97,0,1,0,1,0,0,158
1.0,1,1,100,35,2,30,114,97,0,0,0,0,1,0,51
1.0,1,1,500,30,1,40,116,96,0,1,0,0,1,0,65
1.0,1,1,200,50,2,30,11,85,0,0,1,0,1,0,70
1.0,1,1,500,150,2,65,40,97,1,0,0,1,0,0,145
1.0,1,1,500,60,2,100,8,100,1,0,0,0,1,0,225
1.0,1,2,175,50,2,50,7,94,1,0,0,1,0,0,175
1.0,0,1,199,59,1,18,46,87,0,1,0,1,0,0,109
2.0,1,1,0,45,1,45,22,84,0,1,0,0,1,0,67
2.0,1,1,0,45,1,45,23,83,0,1,0,0,1,0,57
2.0,1,1,0,45,1,45,40,90,0,1,0,0,1,0,77
2.0,2,3,500,150,1,0,10,100,1,0,0,1,0,0,419
1.0,2,3,250,80,4,20,58,93,0,1,0,1,0,0,180
1.0,1,1,200,50,2,20,22,88,0,0,1,0,1,0,65
1.0,1,1,0,40,1,27,23,96,0,0,1,0,1,0,79
1.5,1,1,0,30,1,50,48,95,0,1,0,0,1,0,50
1.0,1,2,1000,120,2,20,5,80,1,0,0,1,0,0,250
1.0,1,1,800,150,2,30,23,95,0,1,0,1,0,0,120
1.0,1,1,200,50,1,25,91,96,1,0,0,0,1,0,90
1.0,1,1,200,40,1,15,4,85,0,0,1,0,1,0,47
1.0,1,4,1200,100,3,25,48,97,0,1,0,1,0,0,170
1.0,1,1,150,70,1,20,46,93,0,1,0,0,1,0,73
1.0,1,2,250,100,4,30,41,98,0,1,0,1,0,0,150
1.0,1,1,150,25,1,15,2,100,0,1,0,0,1,0,59
1.0,1,1,500,40,1,45,20,98,0,1,0,0,1,0,99
1.0,2,2,125,70,2,35,136,93,0,1,0,1,0,0,115
1.0,1,1,0,0,1,40,17,94,0,0,1,0,1,0,90
1.0,1,0,1500,90,1,0,15,99,1,0,0,1,0,0,131
1.0,1,1,100,50,1,25,89,90,0,1,0,0,1,0,55
1.0,2,2,450,125,3,25,70,97,0,1,0,1,0,0,95
1.0,2,2,500,150,4,25,3,93,1,0,0,1,0,0,500
1.0,1,1,300,75,1,25,38,98,0,0,1,0,1,0,50
1.0,2,2,500,100,4,50,109,97,0,1,0,1,0,0,380
1.0,3,4,100,108,6,20,91,93,0,1,0,1,0,0,199
1.0,1,1,500,50,1,45,11,93,1,0,0,1,0,0,145
1.0,1,2,200,80,2,20,131,95,0,1,0,1,0,0,120
1.5,1,1,100,50,1,25,38,95,1,0,0,0,1,0,86
1.0,0,1,200,70,1,0,166,91,1,0,0,1,0,0,139
1.0,1,1,250,75,2,25,154,96,0,1,0,1,0,0,116
1.0,1,1,100,0,1,40,82,99,0,0,1,0,1,0,60
1.0,1,1,0,140,2,50,182,95,1,0,0,1,0,0,92
1.0,1,2,150,100,2,35,38,97,0,0,0,1,0,0,99
1.0,1,1,100,50,1,10,131,81,0,0,1,0,1,0,50
1.0,1,1,250,100,1,0,101,98,0,1,0,1,0,0,200
1.0,0,2,100,40,2,10,160,97,0,0,1,1,0,0,98
1.0,1,1,0,0,2,30,124,98,0,1,0,1,0,0,195
1.5,1,1,150,50,1,10,14,97,0,1,0,0,1,0,35
1.0,1,2,200,50,2,25,77,96,0,1,0,1,0,0,185
1.0,2,3,250,100,4,25,129,98,0,0,1,1,0,0,195
1.0,1,1,0,25,1,25,32,93,0,1,0,0,1,0,79
1.0,2,2,300,100,1,15,20,93,0,1,0,1,0,0,150
1.0,1,1,100,25,1,10,135,92,0,1,0,0,1,0,80
1.0,1,1,0,25,1,25,115,94,0,1,0,0,1,0,70
1.0,1,1,400,60,1,0,54,97,0,1,0,0,1,0,80
1.0,1,1,200,50,1,35,24,97,1,0,0,0,1,0,98
1.0,2,3,200,60,4,30,123,95,0,1,0,1,0,0,140
1.0,1,1,700,19,1,60,50,88,1,0,0,0,1,0,89
2.0,2,2,0,150,4,10,42,99,0,1,0,1,0,0,290
1.0,1,2,0,50,2,75,19,96,0,1,0,1,0,0,178
2.0,3,5,1000,150,6,0,27,87,0,1,0,1,0,0,210
1.0,1,1,1000,0,2,15,82,100,1,0,0,1,0,0,150
1.0,1,1,1000,199,1,14,2,100,0,0,1,1,0,0,63
1.0,2,2,250,100,2,25,15,93,0,1,0,1,0,0,106
1.0,1,1,1000,200,1,35,40,98,0,1,0,1,0,0,165
1.0,1,1,300,0,1,0,5,92,0,0,1,0,1,0,39
1.0,1,1,95,45,1,10,132,95,1,0,0,0,1,0,112
1.0,1,2,150,50,1,10,125,89,0,1,0,0,1,0,69
1.0,1,0,200,0,1,0,1,100,1,0,0,0,1,0,260
1.0,1,2,500,95,2,20,23,94,1,0,0,1,0,0,215
1.0,2,3,1500,125,4,25,171,94,1,0,0,1,0,0,200
1.0,1,1,0,15,2,0,92,97,0,1,0,0,1,0,70
1.0,2,2,0,75,3,20,63,98,0,1,0,1,0,0,185
1.0,1,1,250,100,1,0,38,88,0,1,0,1,0,0,110
1.0,0,0,500,150,1,0,13,86,1,0,0,1,0,0,75
1.0,1,1,500,40,1,0,20,99,1,0,0,0,1,0,77
1.0,2,2,500,75,2,0,85,98,0,0,1,1,0,0,150
1.0,1,1,300,100,1,0,125,92,1,0,0,1,0,0,180
1.0,1,1,100,20,1,0,100,97,0,1,0,0,1,0,80
1.0,1,1,250,49,1,0,42,83,1,0,0,0,1,0,100
1.0,1,1,500,80,2,50,85,91,1,0,0,1,0,0,160
1.0,2,2,250,0,2,25,8,90,1,0,0,1,0,0,199
1.0,1,2,300,25,2,100,44,97,1,0,0,1,0,0,190
1.0,1,2,300,75,2,20,52,93,0,1,0,1,0,0,125
1.0,1,1,200,100,1,0,65,87,1,0,0,1,0,0,145
1.0,3,2,300,100,2,50,44,93,0,1,0,1,0,0,130
1.0,2,2,0,85,2,70,48,99,0,1,0,0,1,0,240
1.0,1,1,200,200,3,49,25,93,1,0,0,1,0,0,219
1.0,1,1,300,85,1,15,118,92,1,0,0,1,0,0,75
2.0,2,2,350,175,1,0,35,97,0,1,0,1,0,0,189
1.0,1,1,0,20,1,20,37,94,0,0,1,0,1,0,58
1.5,1,1,500,58,1,7,45,97,0,1,0,0,1,0,60
1.0,2,4,0,70,4,25,36,94,0,0,1,1,0,0,190
1.0,1,1,500,120,2,20,64,94,1,0,0,1,0,0,100
1.0,1,1,0,0,2,15,15,91,1,0,0,0,1,0,128
1.0,2,2,250,75,4,25,154,93,0,1,0,1,0,0,160
1.0,0,1,0,40,1,100,9,96,0,1,0,1,0,0,140
1.0,1,1,100,15,1,0,68,96,1,0,0,0,1,0,110
1.0,2,2,500,95,3,25,47,94,0,1,0,1,0,0,285
2.5,3,3,1500,200,1,50,2,90,0,1,0,1,0,0,75
1.0,0,2,1000,100,1,22,21,85,1,0,0,1,0,0,133
1.0,1,1,200,30,2,100,62,96,1,0,0,1,0,0,200
2.0,2,2,350,120,1,0,15,99,1,0,0,1,0,0,295
1.0,0,1,1000,100,1,22,24,88,1,0,0,1,0,0,94
1.0,1,1,100,100,1,0,123,99,0,1,0,1,0,0,120
1.0,1,2,0,0,3,25,6,83,1,0,0,1,0,0,160
2.0,2,2,100,80,5,50,15,94,0,1,0,1,0,0,102
1.0,1,1,100,0,1,50,2,100,0,0,1,0,1,0,70
1.0,1,2,1000,50,2,50,67,99,0,1,0,1,0,0,100
1.0,1,2,100,20,1,15,160,85,0,1,0,0,1,0,39
1.0,1,1,220,80,2,40,28,91,0,1,0,1,0,0,137
1.0,1,1,140,85,1,10,49,94,1,0,0,0,1,0,64
1.0,2,3,250,60,4,30,126,88,0,1,0,1,0,0,140
1.0,1,2,300,100,2,25,84,97,0,1,0,1,0,0,220
1.0,1,1,400,80,2,30,7,96,1,0,0,1,0,0,180
1.0,2,4,200,60,4,30,51,90,0,1,0,1,0,0,180
1.0,2,0,200,120,2,30,11,91,1,0,0,1,0,0,120
1.0,1,1,0,94,2,0,191,95,1,0,0,1,0,0,198
1.0,1,1,100,10,1,15,69,91,0,1,0,0,1,0,60
1.0,2,2,0,100,2,20,97,94,0,1,0,1,0,0,83
1.0,1,1,500,125,2,20,181,91,1,0,0,1,0,0,180
1.0,0,1,300,70,1,0,90,96,0,1,0,1,0,0,160
1.0,1,1,500,0,1,0,4,100,1,0,0,1,0,0,87
1.0,1,1,0,20,1,30,4,95,0,0,1,0,1,0,75
1.0,0,1,800,80,2,20,7,97,1,0,0,1,0,0,115
0.5,1,3,200,50,1,30,1,100,0,0,1,0,1,0,50
0.5,1,1,200,50,1,20,13,93,0,0,1,0,1,0,55
1.0,1,1,0,75,2,20,82,99,0,0,1,1,0,0,160
1.0,1,1,100,15,1,15,167,87,0,1,0,0,1,0,39
1.0,0,1,225,125,2,100,35,98,0,1,0,1,0,0,225
1.0,2,3,300,125,6,25,86,86,0,0,1,1,0,0,149
1.0,2,2,500,120,2,30,4,95,0,1,0,1,0,0,120
1.0,1,1,0,55,1,12,46,92,0,0,1,0,1,0,56
2.0,1,1,0,20,1,0,62,96,0,1,0,0,1,0,75
1.0,1,1,500,25,2,10,73,93,1,0,0,1,0,0,115
1.0,1,1,300,65,1,50,84,94,1,0,0,0,1,0,109
1.5,1,1,0,8,1,13,42,95,0,0,0,0,1,0,49
1.0,0,1,100,45,2,20,106,87,0,1,0,1,0,0,100
1.0,1,1,300,100,3,75,56,98,0,1,0,1,0,0,245
1.0,1,1,97,70,2,0,60,94,1,0,0,0,1,0,79
1.0,1,1,180,85,1,0,23,96,1,0,0,1,0,0,200
1.0,0,2,500,150,1,10,4,90,1,0,0,1,0,0,250
1.0,2,3,1000,150,2,10,8,86,1,0,0,1,0,0,200
1.0,3,3,100,85,1,0,23,97,1,0,0,1,0,0,290
1.0,1,1,250,50,1,0,77,98,0,1,0,0,1,0,55
1.0,1,1,100,60,1,19,20,92,0,1,0,1,0,0,120
1.0,1,1,0,85,2,0,6,93,0,1,0,1,0,0,103
1.0,1,1,250,85,2,0,36,89,1,0,0,1,0,0,150
1.0,1,1,250,100,1,75,23,91,0,1,0,0,1,0,150
1.0,1,1,0,50,1,50,106,95,1,0,0,0,1,0,105
1.0,1,1,0,0,2,50,7,100,1,0,0,0,1,0,165
1.0,2,3,300,185,4,0,41,94,1,0,0,1,0,0,229
1.0,0,1,750,100,2,25,21,93,1,0,0,1,0,0,99
2.5,3,4,0,150,4,50,4,75,1,0,0,1,0,0,300
1.0,1,2,500,60,1,0,5,100,1,0,0,1,0,0,80
1.0,1,1,500,50,2,25,1,100,0,1,0,1,0,0,100
1.0,2,2,500,85,4,15,12,93,0,0,1,1,0,0,90
1.0,1,1,500,150,2,100,112,97,0,1,0,1,0,0,250
1.5,1,1,0,20,1,0,162,99,1,0,0,0,1,0,159
1.0,1,1,100,75,1,0,194,98,0,1,0,1,0,0,110
1.0,1,1,0,0,1,30,20,98,0,0,0,0,1,0,57
1.0,1,1,97,70,2,0,51,96,1,0,0,0,1,0,92
1.0,1,1,0,0,1,0,98,91,0,0,0,0,1,0,45
1.0,1,1,0,25,1,0,108,98,0,1,0,0,1,0,80
1.0,1,1,700,50,1,5,7,91,0,0,0,0,1,0,25
1.0,0,1,500,75,2,25,141,99,1,0,0,1,0,0,195
1.0,2,0,100,65,4,0,151,88,1,0,0,1,0,0,165
1.0,2,3,250,75,2,10,30,88,0,1,0,1,0,0,125
1.0,1,1,0,60,2,30,47,94,0,0,1,1,0,0,95
1.0,1,2,250,75,2,10,16,91,0,1,0,1,0,0,135
1.0,2,2,500,80,2,15,2,100,0,1,0,1,0,0,160
1.0,1,2,175,75,3,25,3,100,0,1,0,1,0,0,125
1.0,1,1,100,50,1,0,20,96,1,0,0,1,0,0,199
1.0,1,1,0,60,1,0,19,100,1,0,0,1,0,0,130
1.0,2,3,150,150,4,40,17,83,1,0,0,1,0,0,225
1.0,1,2,500,30,2,25,6,92,0,1,0,1,0,0,130
1.0,2,2,500,120,1,0,62,94,0,1,0,1,0,0,163
1.0,1,1,100,95,2,45,21,88,1,0,0,1,0,0,211
1.0,1,2,1000,150,1,0,7,83,1,0,0,1,0,0,150
1.0,0,2,1000,150,1,0,9,88,1,0,0,1,0,0,140
1.0,0,1,0,130,1,0,36,95,1,0,0,1,0,0,148
1.5,1,1,300,50,1,25,6,97,0,1,0,0,1,0,80
2.0,1,1,0,39,1,0,88,91,0,1,0,0,1,0,68
1.0,1,2,150,30,2,28,146,90,1,0,0,0,1,0,89
1.0,1,1,150,50,1,0,7,83,1,0,0,1,0,0,65
1.0,1,1,300,65,1,50,66,95,1,0,0,0,1,0,120
1.0,2,3,250,125,4,50,18,96,1,0,0,0,1,0,250
1.0,0,2,150,50,2,25,7,89,1,0,0,1,0,0,63
1.0,2,2,0,80,2,20,15,89,0,1,0,1,0,0,165
1.0,1,1,500,50,1,0,160,94,1,0,0,1,0,0,80
1.0,2,3,200,50,4,25,59,95,0,0,1,1,0,0,40
1.0,1,1,300,25,1,0,2,90,0,0,1,0,1,0,39
1.0,1,1,150,35,1,30,22,95,1,0,0,0,1,0,85
1.0,1,1,100,15,1,15,135,84,0,1,0,0,1,0,39
1.0,1,1,0,100,1,50,18,99,0,0,1,1,0,0,100
1.0,2,2,0,121,1,17,6,100,0,1,0,1,0,0,167
1.0,1,1,0,25,1,0,26,100,0,1,0,0,1,0,45
1.0,1,2,0,90,2,0,33,92,1,0,0,1,0,0,120
2.0,2,3,1000,0,4,0,50,98,0,0,1,1,0,0,150
2.0,1,2,0,30,1,30,83,93,0,1,0,0,1,0,125
2.0,1,3,0,30,1,30,38,95,0,1,0,0,1,0,125
1.0,1,1,250,60,2,30,14,93,0,0,1,1,0,0,105
1.0,0,1,600,75,1,0,7,100,1,0,0,1,0,0,90
1.0,1,1,500,100,2,25,10,100,0,1,0,1,0,0,101
1.0,1,1,0,0,2,35,43,98,1,0,0,1,0,0,215
1.0,1,0,0,12,1,36,193,94,1,0,0,1,0,0,107
1.0,1,1,0,79,1,20,93,91,1,0,0,0,1,0,89
1.0,1,1,0,75,1,10,40,88,0,0,1,1,0,0,112
1.0,1,1,100,15,1,15,89,86,0,1,0,0,1,0,39
1.0,2,2,500,50,2,30,13,95,1,0,0,1,0,0,160
2.0,3,3,250,150,4,50,67,95,1,0,0,1,0,0,299
1.0,1,1,400,80,1,0,8,90,0,1,0,0,1,0,75
1.0,1,1,100,25,1,100,28,98,0,1,0,0,1,0,75
1.0,2,2,375,79,3,30,153,98,1,0,0,1,0,0,239
1.0,1,1,1500,50,1,30,74,96,1,0,0,0,1,0,76
1.0,2,2,100,20,1,10,119,89,0,1,0,1,0,0,50
1.0,1,2,250,100,4,50,31,99,0,1,0,1,0,0,250
1.0,1,1,0,25,1,25,36,98,0,1,0,0,1,0,79
2.0,2,2,0,200,1,0,89,96,0,1,0,1,0,0,220
1.0,3,3,150,100,1,0,28,87,1,0,0,1,0,0,260
1.0,1,1,100,30,1,25,105,97,0,1,0,0,1,0,50
1.0,1,1,300,130,2,50,42,96,1,0,0,1,0,0,150
1.0,1,0,100,50,1,0,47,93,0,0,1,0,1,0,42
1.0,2,3,1000,150,2,10,10,80,1,0,0,1,0,0,300
1.0,1,2,0,100,2,25,22,100,0,1,0,1,0,0,165
1.0,1,1,0,40,1,20,52,98,0,1,0,0,1,0,100
1.0,1,1,0,5,1,12,24,95,0,0,1,0,1,0,50
1.0,1,1,0,0,2,20,98,97,0,1,0,0,1,0,55
1.0,2,2,300,150,2,35,7,95,1,0,0,1,0,0,272
1.0,2,2,250,50,2,50,21,97,0,1,0,1,0,0,180
1.0,2,3,150,110,3,0,59,92,1,0,0,1,0,0,260
1.0,1,2,1000,150,1,0,7,94,1,0,0,1,0,0,140
1.0,1,2,700,100,1,0,5,88,1,0,0,1,0,0,185
1.0,1,1,100,50,1,0,52,98,0,1,0,1,0,0,126
1.0,1,2,0,90,1,0,47,87,1,0,0,1,0,0,167
1.0,3,2,350,75,1,20,14,87,0,1,0,0,1,0,41
1.0,2,2,250,80,2,25,103,96,0,1,0,1,0,0,180
1.0,2,1,0,50,1,0,36,98,0,1,0,1,0,0,170
1.0,1,1,200,50,2,20,50,94,0,1,0,1,0,0,122
1.0,2,2,200,60,4,25,29,78,1,0,0,1,0,0,105
1.0,1,1,150,40,2,30,96,89,1,0,0,0,1,0,107
1.0,1,1,300,0,1,0,12,95,1,0,0,0,1,0,100
1.0,1,1,200,25,1,20,9,90,0,0,0,0,1,0,85
1.0,0,2,300,40,1,0,57,97,1,0,0,1,0,0,175
1.0,1,3,200,75,4,35,156,97,0,0,1,1,0,0,150
1.0,1,1,0,15,1,39,15,96,0,1,0,0,1,0,99
1.0,1,1,200,60,2,25,39,84,1,0,0,0,1,0,84
1.0,1,1,199,98,1,59,13,97,1,0,0,0,1,0,129
1.0,1,1,100,35,2,25,48,95,1,0,0,0,1,0,65
1.0,1,1,0,50,1,0,14,99,1,0,0,1,0,0,140
1.0,2,2,150,35,2,15,166,91,0,1,0,1,0,0,69
1.0,2,2,0,120,3,0,43,94,1,0,0,1,0,0,109
1.0,1,1,0,40,2,20,28,87,1,0,0,1,0,0,149
1.0,2,3,200,85,2,20,61,93,0,1,0,1,0,0,125
1.0,0,1,1000,120,1,25,48,98,1,0,0,1,0,0,230
1.0,1,2,400,75,3,30,18,94,0,0,1,0,1,0,120
2.0,2,5,200,125,4,30,45,94,1,0,0,1,0,0,275
1.5,1,1,100,0,1,0,1,100,0,0,1,0,1,0,60
1.0,0,2,0,130,2,10,16,100,1,0,0,1,0,0,99
1.5,1,1,0,0,1,45,69,96,0,0,0,0,1,0,60
1.0,1,1,500,50,2,15,111,98,1,0,0,1,0,0,199
1.0,1,1,250,85,1,20,39,92,1,0,0,0,1,0,112
1.0,2,3,1000,150,4,20,7,97,1,0,0,1,0,0,99
1.0,2,4,500,100,2,35,193,99,0,1,0,1,0,0,250
1.0,1,1,100,20,1,20,46,93,0,1,0,0,1,0,75
1.5,2,2,400,80,2,30,30,93,1,0,0,1,0,0,250
1.0,2,2,750,100,3,45,30,93,1,0,0,1,0,0,200
1.0,1,1,300,0,1,40,26,92,1,0,0,0,1,0,120
1.0,1,1,800,100,2,0,11,93,0,1,0,1,0,0,120
1.0,2,2,0,135,3,10,6,93,1,0,0,1,0,0,99
1.0,1,1,200,65,2,20,136,94,1,0,0,1,0,0,120
1.0,1,3,200,75,1,0,73,97,0,0,1,1,0,0,150
1.0,1,1,1000,70,2,25,97,94,1,0,0,1,0,0,170
2.0,2,2,500,130,4,50,28,98,0,1,0,1,0,0,525
1.0,0,1,500,60,1,0,32,89,1,0,0,1,0,0,150
